id,title,title_ext,tipo,lastUpdated,pubDate
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3985","BELLE EPOQUE","BELLE EPOQUE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3994","BEN HUR, PLAZA","BEN HUR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17215","LORENZO DE BLANCAS,B. ","BENEDICTO LORENZO DE BLANCAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4212","BICENTENARIO, PS. ","BICENTENARIO DE LOS SITIOS DE ZARAGOZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4220","BIELSA","BIELSA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4235","BIENAL DEL ARTE","BIENAL DEL ARTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4240","BIESCAS","BIESCAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4230","BILBILIS","BILBILIS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4455","BOLETUM","BOLETUM","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4600","BORGAS, CAMINO    MRL","BORGAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4622","BORO","BORO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5173","BURSAO","BURSAO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5176","BURTINA","BURTINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5360","CADENA","CADENA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5480","CALATAYUD","CALATAYUD","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5500","CALATORAO","CALATORAO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11950","FORESTAL, CAMINO  MVR","CAMINO FORESTAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25425","RIBERA, LA CN (UR)GRP","CAMINO LA RIBERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5880","CANFRANC","CANFRANC","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5890","CANFRANC          CST","CANFRANC","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5895","CANNAREGIO","CANNAREGIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4090","BENZ, CARL","CARL BENZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30385","SCARPA, CARLO","CARLO SCARPA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11530","FERREIRO, C. EMILIO","CELSO EMILIO FERREIRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7130","CEMENTERIO, CN.   ALF","CEMENTERIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7565","CIUDAD DEL TRANSPORTE","CIUDAD DEL TRANSPORTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7600","CIUDADELA","CIUDADELA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7605","CIVITELLA","CIVITELLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5710","CAMPOAMOR, CLARA","CLARA CAMPOAMOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/31910","TOLOMEO, CLAUDIO","CLAUDIO TOLOMEO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7620","CLAUSTRO          CRT","CLAUSTRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7790","COGULLADA, CARRETERA","COGULLADA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8930","CHE GUEVARA,E.(CMDTE)","COMANDANTE ERNESTO CHE GUEVARA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25300","REPOLLES (COMANDANTE)","COMANDANTE REPOLLES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/29680","SANTA PAU(COMANDANTE)","COMANDANTE SANTA PAU","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6780","CASTILLA, COMUNEROS D","COMUNEROS DE CASTILLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30880","SOBRADIEL (CONDE DE)","CONDE DE SOBRADIEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8160","CONSEJO DE CIENTO","CONSEJO DE CIENTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8225","CONTRACANAL, (UR.)GRP","CONTRACANAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25190","REIG (CORONEL)    CST","CORONEL REIG","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8540","COSTERA           ALF","COSTERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11427","FAHRENHEIT, DAVID","DAVID FAHRENHEIT","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3540","BARBOLES, CN. DE","DE BARBOLES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5180","CABALDOS, CAMINO DE","DE CABALDOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6540","CASETAS, CN. DE   GRP","DE CASETAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6548","CASIMIRO,AND.DE            CRT","DE CASIMIRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8255","COPAO, CN DE  GRP","DE COPAO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1120","ALMOZARA, AV. DE LA","DE LA ALMOZARA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15530","JOTA, AV. DE LA   GRP","DE LA JOTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16690","LICORERA, PATIO DE LA","DE LA LICORERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18865","MEMORIA, DE LA PQ.","DE LA MEMORIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19060","MESA, PLAZA DE LA","DE LA MESA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20160","MOSQUETERA, CN.DE LA","DE LA MOSQUETERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20795","NOGUERA, CAMINO DE LA","DE LA NOGUERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22558","PAZ, PLAZA DE LA","DE LA PAZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3410","BANDERAS, GL. DE LAS","DE LAS BANDERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5905","CANTERAS, PL. DE LAS","DE LAS CANTERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6544","CASICAS,CN DE LAS MVR ","DE LAS CASICAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11310","ESTRELLAS, AV.DE LAS","DE LAS ESTRELLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12765","GARZAS,DE LAS (PQ.) ","DE LAS GARZAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1570","ANDES, DE LOS","DE LOS ANDES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2310","ARCOS, CN DE LOS  VNO","DE LOS ARCOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3880","BEARNESES, AV. DE LOS","DE LOS BEARNESES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9330","DIPUTADOS, DE LOS","DE LOS DIPUTADOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/21205","OLVIDADOS, PS. DE LOS","DE LOS OLVIDADOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19260","MIRAFLORES, CAMINO DE","DE MIRAFLORES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25000","RANILLAS, AVENIDA DE","DE RANILLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27200","SAN CARLOS, PLAZA DE","DE SAN CARLOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27640","SAN FELIPE, PLAZA DE","DE SAN FELIPE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/32780","VALENCIA, AVENIDA DE","DE VALENCIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9145","DEHESA GANADEROS  GRP","DEHESA GANADEROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/55","ABEDUL, DEL","DEL ABEDUL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1157","ALMUD, DEL        SJN","DEL ALMUD","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2280","ARCO, CAMINO DEL  MNT","DEL ARCO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6520","CASCAJO, CN. DEL  SJN","DEL CASCAJO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13850","HAYEDO, DEL","DEL HAYEDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14230","HORNO, DEL        MNT","DEL HORNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14240","HORNO, DEL        VNO","DEL HORNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23245","PILAR, DEL  PG.IND.","DEL PILAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18025","MANRIQUE,JORGE(POETA)","POETA JORGE MANRIQUE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3885","BEBEL,AUG. (POLITICO)","POLÍTICO AUGUSTO BEBEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23880","PONZANO, PONCIANO","PONCIANO PONZANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23840","PONTEVEDRA","PONTEVEDRA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23910","PORTA ROMANA, (URB.)","PORTA ROMANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23950","PORTAZGO, PG. IND.","PORTAZGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23957","PORTAZGO SAN LAMBERTO, JARDINES    MRL","PORTAZGO-SAN LABERTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24040","PORVENIR","PORVENIR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24080","POZO","POZO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24095","POZO DE LAS HERAS TRC","POZO DE LAS HERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24120","PRADO","PRADO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/32670","VADO, I TR.DEL CN.","PRIMERA TRAVESÍA DEL VADO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24200","PRINCESA","PRINCESA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24210","PRINCESA, PLAZA","PRINCESA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19945","MOREA, PPDO.DE","PRINCIPADO DE MOREA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3360","BALTASAR CARLOS (PPE)","PRÍNCIPE BALTASAR CARLOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24240","PRIVILEGIO D LA UNION","PRIVILEGIO DE LA UNIÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24320","PROVENZA","PROVENZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24340","PRUDENCIO","PRUDENCIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24455","PUENTE DE RIALTO, AV.","PUENTE DE RIALTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24460","PUENTE DE TABLAS","PUENTE DE TABLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24425","PUENTE DEL REINO ","PUENTE DEL REINO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24480","PUENTE VIRREY, CAMINO","PUENTE VIRREY","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24502","PUERTA DEL CARMEN,PL","PUERTA DEL CARMEN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30970","PUERTA DEL SOL (GL)","PUERTA DEL SOL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24507","PUERTA HIERRO, (UR.)","PUERTA HIERRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24530","PUERTO VENECIA","PUERTO VENECIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24617","PURISIMA,CN.DE LA MNT","PURÍSIMA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17892","QUEJIDO-MALPICA, PG","QUEJIDO - MALPICA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24665","QUINCE DE AGOSTO  CRT","QUINCE DE AGOSTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24690","QUINTANA LACACCI(AND)","QUINTANA LACACCI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2080","ARAGON, RAMIRO I DE","RAMIRO I DE ARAGÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24920","RAMIRO II (EL MONJE)","RAMIRO II EL MONJE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2661","ARRIBAS SANCHEZ,RAMON","RAMÓN ARRIBAS SÁNCHEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24940","RAMON BERENGUER IV","RAMÓN BERENGUER IV","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8840","CUELLAR, RAMON","RAMÓN CUÉLLAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5720","CAMPOAMOR, RAMON DE","RAMÓN DE CAMPOAMOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11580","FIGUERAS, RAMON   SIS","RAMÓN FIGUERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15420","JORDAN DE URRIES, R.","RAMÓN JORDÁN DE URRÍES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30450","SENDER, RAMON J.","RAMÓN JOSÉ SENDER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23140","PIGNATELLI, RAMON","RAMÓN PIGNATELLI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25142","REFUGIO DE GORIZ ","REFUGIO DE GORIZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24030","PORTUGAL(REINA DE)SIS","REINA DE PORTUGAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1970","ARAGON, ERMESINDA DE","REINA ERMESINDA DE ARAGÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11480","FELICIA (REINA)","REINA FELICIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30910","SOFIA(REINA),PLAZA DE","REINA SOFÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19760","MONTERDE, RICARDO","RICARDO MONTERDE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/31205","STRAUSS, RICHARD","RICHARD STRAUSS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25515","RIEGO, TRAVESIA   SIS","RIEGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25520","RIGEL","RIGEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14440","HUERVA, RINCON DEL","RINCÓN DEL HUERVA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25600","RIO               SJN","RÍO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9980","DUERO, RIO","RÍO DUERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/10740","ESERA, RIO","RÍO ÉSERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13590","GRIO, RIO","RÍO GRÍO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13640","GUADALOPE, RIO","RÍO GUADALOPE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14420","HUERVA, CALLE DEL","RÍO HUERVA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15160","JALON, RIO","RÍO JALÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18350","MARTIN, RIO","RÍO MARTÍN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22890","PEREJILES, RIO","RÍO PEREJILES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23130","PIEDRA, RIO","RÍO PIEDRA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25610","RIOJA","RIOJA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3135","BADEN-POWEL, ROBERT","ROBERT BADEN-POWEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5638","CAMARDIEL, R. (PQ.)","ROBERTO CAMARDIEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25665","ROBIN DE LOS BOSQUES","ROBÍN DE LOS BOSQUES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25080","REBOLLEDO, RODRIGO DE","RODRIGO DE REBOLLEDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25740","RODRIGUEZ DE CORDOBA","RODRÍGUEZ DE CÓRDOBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/680","ALCUBIERRE, ROQUE J.","ROQUE JOAQUÍN DE ALCUBIERRE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8910","CHACEL, ROSA","ROSA CHACEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26060","ROSAS","ROSAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26080","ROSELLON","ROSELLÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26140","RUBI","RUBÍ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20520","NASARRE, RUDESINDO","RUDESINDO NASARRE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26245","RUISEÑORES (PUENTE)","RUISEÑORES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26243","RUISEÑORES I, PG.IND.","RUISEÑORES I","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26331","SABINARES         SJN ","SABINARES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26335","SABIÑANIGO","SABIÑÁNIGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26340","SABOCOS","SABOCOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26410","SADABA","SÁDABA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26600","SALDUBA","SALDUBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26610","SALDUBA           CRT","SALDUBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26710","SALITRERIA,BR.    P/F","SALITRERÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18320","MARTE","MARTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18513","MARY POPPINS, PLAZA","MARY POPPINS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9000009","MARZO","MARZO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18515","MAS DE LAS MATAS","MAS DE LAS MATAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26740","SALLENT DE GALLEGO","SALLENT DE GÁLLEGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26760","SALUD","SALUD","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8970","DALI, SALVADOR    CST","SALVADOR DALÍ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15740","LABASTIDA, SALVADOR","SALVADOR LABASTIDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19220","MINGUIJON, SALVADOR","SALVADOR MINGUIJÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/32865","VALIENTE AZNAR,S. SIS","SALVADOR VALIENTE AZNAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26820","SALVATELLA        SIS","SALVATELLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26865","SAMUS ARAN ","SAMUS ARAN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26870","SAN ADRIAN DE SASABE","SAN ADRIÁN DE SASABE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26880","SAN AGUSTIN","SAN AGUSTÍN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26920","SAN ALBERTO MAGNO","SAN ALBERTO MAGNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26960","SAN ANTON         GRP","SAN ANTÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26995","SAN ANTONIO,CN    CRT","SAN ANTONIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26980","SAN ANTONIO ABAD","SAN ANTONIO ABAD","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27020","SAN ANTONIO DE PADUA","SAN ANTONIO DE PADUA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27100","SAN BLAS          MNZ","SAN BLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27080","SAN BLAS","SAN BLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27140","SAN BRAULIO","SAN BRAULIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27180","SAN BRUNO         CRT","SAN BRUNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27190","SAN BRUNO, BR.    PÑF","SAN BRUNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27240","SAN COSME-SAN DAM.PÑF","SAN COSME Y SAN DAMIÁN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27280","SAN CRISTOBAL     PÑF","SAN CRISTÓBAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27560","SAN DIEGO","SAN DIEGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27580","SAN ELOY","SAN ELOY","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27600","SAN EUGENIO","SAN EUGENIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27700","SAN FRANCISCO, PLAZA","SAN FRANCISCO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27740","SAN FRANCISCO D BORJA","SAN FRANCISCO DE BORJA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27780","SAN GREGORIO, BARRIO","SAN GREGORIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27750","SAN GREGORIO, AV  SGR","SAN GREGORIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27920","SAN JERONIMO","SAN JERÓNIMO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27960","SAN JORGE","SAN JORGE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27965","SAN JORGE (GRUPO) ","SAN JORGE (GRUPO SEVERINO AZNAR)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/28020","SAN JOSE, AVENIDA MNZ","SAN JOSÉ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/28040","SAN JOSE DE CALASANZ","SAN JOSÉ DE CALASANZ","","",""
