"Codigo de via";"Clase de la via";"Particula de la via";"Nombre de la via";"Tipo de tramo ";"Nombre de la aproximacion";"Numero inicial del tramo";"Calificador del numero inicial del tramo";"Numero final del tramo";"Calificador del numero final del tramo";"Zona S E R  del tramo"
"00790700";"CALLE                   ";"DEL   ";"VIÑA VIRGEN                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00790700";"CALLE                   ";"DEL   ";"VIÑA VIRGEN                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00790900";"CALLE                   ";"DE    ";"VIÑUELAS                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000024"
"00790900";"CALLE                   ";"DE    ";"VIÑUELAS                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000024"
"00793025";"PLAZUELA                ";"DE LA ";"VIRGEN DE LA ESTRELLA                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000033"
"00793025";"PLAZUELA                ";"DE LA ";"VIRGEN DE LA ESTRELLA                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000033"
"00793400";"PLAZA                   ";"DE LA ";"VIRGEN GUADALUPANA                              ";"otros";"S/N";"000000";"  ";"000000";"  ";"000053"
"00793900";"CALLE                   ";"DE LA ";"VIRGEN MARIA                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000036"
"00793900";"CALLE                   ";"DE LA ";"VIRGEN MARIA                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000036"
"00794200";"CALLE                   ";"DE LA ";"VIRGEN DE NIEVA                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00794200";"CALLE                   ";"DE LA ";"VIRGEN DE NIEVA                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00794800";"CALLE                   ";"DE LA ";"VIRGEN DE LOS PELIGROS                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000163"
"00794800";"CALLE                   ";"DE LA ";"VIRGEN DE LOS PELIGROS                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
"00795300";"PASEO                   ";"DE LA ";"VIRGEN DEL PUERTO                               ";"impar";"NUM";"000001";"  ";"000003";"  ";"000011"
"00795300";"PASEO                   ";"DE LA ";"VIRGEN DEL PUERTO                               ";"impar";"NUM";"000005";"  ";"000999";"  ";"000021"
"00795300";"PASEO                   ";"DE LA ";"VIRGEN DEL PUERTO                               ";"par  ";"NUM";"000002";"  ";"000004";"  ";"000011"
"00795300";"PASEO                   ";"DE LA ";"VIRGEN DEL PUERTO                               ";"par  ";"NUM";"000006";"  ";"000998";"  ";"000021"
"00795400";"PASEO                   ";"      ";"BAJO DE LA VIRGEN DEL PUERTO                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000021"
"00795400";"PASEO                   ";"      ";"BAJO DE LA VIRGEN DEL PUERTO                    ";"par  ";"NUM";"000002";"  ";"000002";"  ";"000011"
"00795400";"PASEO                   ";"      ";"BAJO DE LA VIRGEN DEL PUERTO                    ";"par  ";"NUM";"000004";"  ";"000998";"  ";"000021"
"00797000";"CALLE                   ";"DE    ";"VIRIATO                                         ";"impar";"NUM";"000001";"  ";"000043";"  ";"000073"
"00797000";"CALLE                   ";"DE    ";"VIRIATO                                         ";"impar";"NUM";"000045";"  ";"000999";"  ";"000074"
"00797000";"CALLE                   ";"DE    ";"VIRIATO                                         ";"par  ";"NUM";"000002";"  ";"000042";"  ";"000073"
"00797000";"CALLE                   ";"DE    ";"VIRIATO                                         ";"par  ";"NUM";"000044";"  ";"000998";"  ";"000074"
"00797100";"CALLE                   ";"DE LAS";"VIRTUDES                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000074"
"00797100";"CALLE                   ";"DE LAS";"VIRTUDES                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000074"
"00797800";"TRAVESIA                ";"DE LAS";"VISTILLAS                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00797800";"TRAVESIA                ";"DE LAS";"VISTILLAS                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00798100";"CALLE                   ";"DE    ";"VITRUVIO                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00798100";"CALLE                   ";"DE    ";"VITRUVIO                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00798200";"CALLE                   ";"DEL   ";"VIVERO                                          ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00798200";"CALLE                   ";"DEL   ";"VIVERO                                          ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00798400";"CALLE                   ";"DE LOS";"VIZCAINOS                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00798400";"CALLE                   ";"DE LOS";"VIZCAINOS                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00798500";"CALLE                   ";"DE    ";"VIZCAYA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000026"
"00798500";"CALLE                   ";"DE    ";"VIZCAYA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000026"
"00798900";"CALLE                   ";"DEL   ";"VIZCONDE DE MATAMALA                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000043"
"00798900";"CALLE                   ";"DEL   ";"VIZCONDE DE MATAMALA                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000043"
"00799100";"CALLE                   ";"DE LOS";"VOLUNTARIOS CATALANES                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00799100";"CALLE                   ";"DE LOS";"VOLUNTARIOS CATALANES                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00799200";"CALLE                   ";"DE LOS";"VOLUNTARIOS MACABEBES                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000023"
"00799200";"CALLE                   ";"DE LOS";"VOLUNTARIOS MACABEBES                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000023"
"00799500";"CALLE                   ";"DE    ";"WAD RAS                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000061"
"00799500";"CALLE                   ";"DE    ";"WAD RAS                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000061"
"00799700";"CALLE                   ";"DE    ";"WALIA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000036"
"00799700";"CALLE                   ";"DE    ";"WALIA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000036"
"00799850";"CALLE                   ";"DE    ";"WATTEAU                                         ";"impar";"NUM";"000001";"  ";"009999";"  ";"000025"
"00799850";"CALLE                   ";"DE    ";"WATTEAU                                         ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000025"
"00801100";"CALLE                   ";"DEL   ";"YEROS                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00801100";"CALLE                   ";"DEL   ";"YEROS                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00801200";"PASEO                   ";"DE LAS";"YESERIAS                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000022"
"00801200";"PASEO                   ";"DE LAS";"YESERIAS                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000022"
"00801300";"CALLE                   ";"DE LOS";"YESEROS                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00801300";"CALLE                   ";"DE LOS";"YESEROS                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00801600";"CALLE                   ";"DE LA ";"YUCA                                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000056"
"00801600";"CALLE                   ";"DE LA ";"YUCA                                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000056"
"00801900";"CALLE                   ";"DE    ";"ZABALETA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00801900";"CALLE                   ";"DE    ";"ZABALETA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00802800";"CALLE                   ";"DE    ";"ZAMORA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000061"
"00802800";"CALLE                   ";"DE    ";"ZAMORA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000061"
"00803400";"CALLE                   ";"DE    ";"ZARAGOZA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00803400";"CALLE                   ";"DE    ";"ZARAGOZA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00804300";"CALLE                   ";"DE    ";"ZARZALEJO                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000062"
"00804300";"CALLE                   ";"DE    ";"ZARZALEJO                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000062"
"00805200";"CALLE                   ";"DE LAS";"ZINIAS                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000066"
"00805200";"CALLE                   ";"DE LAS";"ZINIAS                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000066"
"00805800";"CALLE                   ";"DE    ";"ZORRILLA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000013"
"00805800";"CALLE                   ";"DE    ";"ZORRILLA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
"00807000";"CALLE                   ";"DE    ";"ZURBANO                                         ";"impar";"NUM";"000001";"  ";"000075";"  ";"000074"
"00807000";"CALLE                   ";"DE    ";"ZURBANO                                         ";"impar";"NUM";"000077";"  ";"000999";"  ";"000075"
"00807000";"CALLE                   ";"DE    ";"ZURBANO                                         ";"par  ";"NUM";"000002";"  ";"000088";"  ";"000074"
"00807000";"CALLE                   ";"DE    ";"ZURBANO                                         ";"par  ";"NUM";"000090";"  ";"000998";"  ";"000075"
"00807100";"CALLE                   ";"DE    ";"ZURBARAN                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000074"
"00807100";"CALLE                   ";"DE    ";"ZURBARAN                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000074"
"00807300";"CALLE                   ";"DE    ";"ZURITA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00807300";"CALLE                   ";"DE    ";"ZURITA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00905054";"CALLE                   ";"DE LA ";"ROSALEDA                                        ";"impar";"NUM";"000001";"  ";"009999";"  ";"000091"
"00905054";"CALLE                   ";"DE LA ";"ROSALEDA                                        ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000091"
"00905058";"PASEO                   ";"DE    ";"CAMOENS Y VALERO                                ";"impar";"NUM";"000001";"  ";"009999";"  ";"000091"
"00905058";"PASEO                   ";"DE    ";"CAMOENS Y VALERO                                ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000091"
"00905063";"TRAVESIA                ";"DE    ";"ALMANSA                                         ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00905063";"TRAVESIA                ";"DE    ";"ALMANSA                                         ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00905777";"TRAVESIA                ";"DE LOS";"MELANCOLICOS                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000021"
"00905777";"TRAVESIA                ";"DE LOS";"MELANCOLICOS                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000021"
"00905790";"CALLE                   ";"DEL   ";"PATIO DE SERVICIO                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000025"
"00905790";"CALLE                   ";"DEL   ";"PATIO DE SERVICIO                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000025"
"00905791";"TRAVESIA                ";"DEL   ";"PLOMO                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000025"
"00905791";"TRAVESIA                ";"DEL   ";"PLOMO                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000025"
