RESERVAS PERSONAS CON MOVILIDAD REDUCIDA;;;;;;
Gis_X;Gis_Y;Distrito;Barrio;Calle;Nß Finca;Nß de Plazas
448610,56;4469871,18;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MAZATERON, CALLE, DE;S/N;1
448358,41;4470057,06;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MAZATERON, CALLE, DE;6;1
447516,95;4469862,07;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MILMARCOS, CALLE, DE;4;1
447519,64;4469808,34;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MILMARCOS, CALLE, DE;9;1
447229,62;4470126,82;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE AYA, CALLE, DEL;4;1
447288,23;4470069,16;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE AYA, CALLE, DEL;11;1
447333,9;4469991,31;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE AYA, CALLE, DEL;26;1
447355,97;4469993,49;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE AYA, CALLE, DEL;23;1
447399,88;4469921,66;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE AYA, CALLE, DEL;34;1
447630,39;4470335,99;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTE DE MONTJUICH, CALLE, DEL;10;1
447549,3;4469648,44;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES ALBERES, CALLE, DE LOS;2;1
447535,89;4470044,96;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES DE BARBANZA, CALLE, DE LOS;19;1
447493,15;4469976,65;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES DE BARBANZA, CALLE, DE LOS;28;1
447518,45;4470034,73;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES DE BARBANZA, CALLE, DE LOS;Fte 19;1
447469,02;4470181,41;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;14;1
447451,01;4470196,41;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;7;2
447645;4469647,51;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MUELA DE SAN JUAN, CALLE, DE LA;27;1
447619,04;4469735,65;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MUELA DE SAN JUAN, CALLE, DE LA;15;1
447593,44;4469823,01;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MUELA DE SAN JUAN, CALLE, DE LA;5;2
447606,42;4469778,39;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;MUELA DE SAN JUAN, CALLE, DE LA;12;1
446631,78;4469706,29;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;1;1
446589,37;4469288,44;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;38;1
446570,2;4469646,5;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;4;1
446649,89;4469446,49;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;13 C;1
446589,27;4469409,97;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;Fte 21;1
446537,88;4469446,45;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;18;1
446589,53;4469236,7;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NATURALEZA, BULEVAR, DE LA;S/N;1
446892,44;4469559,15;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NAVAMURES, CALLE, DE;2;1
446961,49;4469516,74;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NAVAMURES, CALLE, DE;21;1
447150,46;4470276,65;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;NUESTRA SELORA DE LA TORRE, CALLE, DE;4;1
447460,01;4469369,88;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PALAZUELOS, CALLE, DE;14;1
447415,11;4469361,95;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PALAZUELOS, CALLE, DE;18;1
447223,65;4469835,15;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA AMBOTE, CALLE, DE LA;22;1
447230,96;4469831,09;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA AMBOTE, CALLE, DE LA;29;1
447250,84;4469861,83;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA AMBOTE, CALLE, DE LA;20;1
447300,55;4469899,51;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA AMBOTE, CALLE, DE LA;15;1
447326,26;4469582,41;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA CAVERO, CALLE, DE LA;23;1
447344,16;4469521,96;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA CAVERO, CALLE, DE LA;33;2
447490,32;4469277,51;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA CERVERA, CALLE, DE LA;12;2
447530,86;4469271,42;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA CERVERA, CALLE, DE LA;9;1
447390,4;4469735,92;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA DE VARGAS, CALLE, DE LA;6;1
447453,96;4469750;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA DE VARGAS, CALLE, DE LA;1;1
447449,24;4469197,32;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA NUEVA, CALLE, DE LA;Fte 69;1
447461,5;4469295,3;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA NUEVA, CALLE, DE LA;55;1
447358,09;4469180,73;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA NUEVA, CALLE, DE LA;78;1
447447,04;4469304,86;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA NUEVA, CALLE, DE LA;53;1
447421,27;4469731,05;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA OVILLE, CALLE, DE LA;2;1
447455,49;4469659,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA RIVERA, CALLE, DE LA;4;2
447367,88;4469639,47;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA RIVERA, CALLE, DE LA;14;1
447389,1;4469462,25;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA SORRAPIA, CALLE, DE LA;43;1
447514,98;4469490,26;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA SORRAPIA, CALLE, DE LA;4;1
447479,6;4469483,76;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA SORRAPIA, CALLE, DE LA;16;1
447228,57;4469433,75;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA SORRAPIA, CALLE, DE LA;69;1
447183,31;4469424,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA SORRAPIA, CALLE, DE LA;73;1
447223,1;4470037,25;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA VEIGA, CALLE, DE LA;11;1
447207,9;4470033,51;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELA VEIGA, CALLE, DE LA;9;1
448701,32;4469711,76;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELARANDA DE BRACAMONTE, CALLE, DE;S/N;1
448196,63;4468774,03;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELARANDA DE BRACAMONTE, CALLE, DE;63;1
448492,58;4469290,89;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELARANDA DE BRACAMONTE, CALLE, DE;20 I;1
447251,22;4469704,76;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELAS DEL CASTILLO, CALLE, DE LAS;2;1
447350,83;4469673,47;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PELAS LARGAS, CALLE, DE LAS;3;1
447046,36;4470203,43;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PICO BERIAIN, CALLE, DEL;26;1
447634,01;4469548,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PICO CHILEGUA, CALLE, DEL;4;1
447294,29;4469948,19;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PICO DE LA BRUJULA, CALLE, DEL;8;1
447606,77;4470220,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PICO DE LA CIERVA, CALLE, DEL;11;1
447451,52;4470108,35;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PICO DE MONTANCHEZ, CALLE, DEL;7;1
444834,16;4469669,29;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;POZO DEL TIO RAIMUNDO, CAMINO, DEL;3;1
444872,85;4469597,79;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;POZO DEL TIO RAIMUNDO, CAMINO, DEL;S/N;3
444935,67;4469525,09;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;POZO DEL TIO RAIMUNDO, CAMINO, DEL;S/N;1
445071,6;4469409,63;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;POZO DEL TIO RAIMUNDO, CAMINO, DEL;S/N;1
445175,39;4469334,52;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;POZO DEL TIO RAIMUNDO, CAMINO, DEL;S/N;2
446000,56;4469531,37;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PRADILLO HERRERO, CAMINO, DE;S/N;1
450106,97;4468652,29;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PRINCESA DE KAPURTALA, CALLE, DE LA;24;1
450026,51;4468723,93;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PRINCESA DE KAPURTALA, CALLE, DE LA;11;1
448107,64;4469646,42;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;Fte 80;1
448162,49;4469731,03;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;Fte 68;1
448186,84;4469765,96;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;Fte 15;1
448296,48;4469933,14;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;30;1
448132,04;4469682,31;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;74;1
448077,47;4469598,87;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTE DEL ARZOBISPO, CALLE, DEL;90;1
448261,71;4468870,78;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUENTEDEY, CALLE, DE;27;1
447012,56;4470205,32;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;16;1
446908,68;4470150,56;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;23;2
446853,67;4470137,39;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;36;1
447659,17;4469449,71;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;11;1
447585,36;4469583,61;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;2;1
447203,43;4470508,89;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE IDIAZABAL, CALLE, DEL;3;1
446865,35;4470238,53;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE LAS PILAS, CALLE, DEL;1;1
446928,99;4470109,59;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE LAS PILAS, TRAVESIA, DEL;5;1
447475,38;4470531,28;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE LUMBRERAS, CALLE, DEL;39;2
447541,86;4470474,76;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE LUMBRERAS, CALLE, DEL;7;1
447416,3;4470535,64;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE LUMBRERAS, CALLE, DEL;45;1
447229,67;4469702,86;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;29;2
447743,37;4470153,88;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE REINOSA, CALLE, DEL;2;1
447838,51;4470171,22;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE REINOSA, TRAVESIA, DEL;Fte 9;1
447878,01;4470204,78;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE REINOSA, TRAVESIA, DEL;19;1
447302,97;4470168,93;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE SOMOSIERRA, CALLE, DEL;9;1
446632,47;4470243,65;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DE USED, CALLE, DEL;Fte 8;1
447645,71;4470536,73;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DEL BRUCH, CALLE, DEL;27;2
447663,6;4470454,35;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DEL BRUCH, CALLE, DEL;5;2
447551,43;4470606,87;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DEL BRUCH, CALLE, DEL;39;2
447598,68;4470587,77;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DEL BRUCH, CALLE, DEL;35;1
447653,52;4470528,18;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;PUERTO DEL BRUCH, CALLE, DEL;25;1
447160,55;4468915,71;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;QUIJORNA, CALLE, DE;13;1
447126,11;4468892,39;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;QUIJORNA, CALLE, DE;6;1
447177,24;4468969,71;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;QUIJORNA, CALLE, DE;4;1
449065,36;4468660,09;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAFAEL DE LEON, CALLE, DE;14;1
449213,89;4468854,9;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAFAEL DE LEON, CALLE, DE;Fte 2;1
448140,52;4469905,55;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;2;2
448290,49;4470134,44;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;S/N;2
448295,61;4470115,57;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;S/N;2
448202,89;4469973,95;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;33;2
448242,5;4470034,54;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;S/N;2
448256,22;4470055,42;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;7;2
448143,27;4469883,45;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;S/N;2
448033;4469714,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;4;1
448082,06;4469789,09;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;RAYO VALLECANO DE MADRID, CALLE, DEL;4;
447766,42;4470256,84;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;REAL DE ARGANDA, CALLE;50;1
447424,88;4470280,62;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;REAL DE ARGANDA, CALLE;4;1
446924,91;4469983,36;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;ROZAS DE PUERTO REAL, CALLE, DE;3;1
446854,76;4469930,92;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;ROZAS DE PUERTO REAL, CALLE, DE;7;1
446792,62;4469864,08;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;ROZAS DE PUERTO REAL, CALLE, DE;Fte 15;1
449051,83;4468086,35;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, AVENIDA, DE;S/N;1
449123,93;4468060,41;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, AVENIDA, DE;89;1
449267,88;4467929,7;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, AVENIDA, DE;Fte 127;1
449373,42;4467853,92;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, AVENIDA, DE;170;1
448739,08;4468433,82;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, AVENIDA, DE;5;1
447700,32;4468384,69;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, CAMINO, DE;S/N;1
447688,9;4468391,68;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SALMEDINA, CAMINO, DE;S/N;
447001,97;4470319,08;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SANTA MARIA SALOME, CALLE, DE;6;1
447460,8;4470327,93;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SERRANIA DE RONDA, CALLE, DE LA;4;1
447577,93;4468556,21;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SERRANILLOS DEL VALLE, CALLE, DE;Fte 3;1
447696,61;4468476,85;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SERRANILLOS DEL VALLE, CALLE, DE;37;1
447522,79;4469729,87;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA AITANA, CALLE, DE LA;5;2
447516,58;4469328,38;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE ARLA, CALLE, DE LA;9A;1
447425,41;4469395,7;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE BOBIA, CALLE, DE LA;23;2
447450,44;4469405,17;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE BOBIA, CALLE, DE LA;30;1
447419,17;4470492,75;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE ENCINARES, CALLE, DE LA;11;1
447440,62;4470446,64;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE ENCINARES, CALLE, DE LA;5;1
447486,7;4470381,07;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE ENCINARES, CALLE, DE LA;2;3
447407,96;4470517,2;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE ENCINARES, CALLE, DE LA;13;2
447659,57;4470250,97;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GOR, CALLE, DE LA;5;1
447657,75;4470219,08;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GOR, CALLE, DE LA;3;1
447666,74;4470253,04;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GOR, CALLE, DE LA;8;1
446991,19;4470254,31;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GREDOS, CALLE, DE LA;11;1
446943,43;4470240,39;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GREDOS, CALLE, DE LA;15;1
446956,81;4470287,06;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GREDOS, CALLE, DE LA;14;1
447182,4;4470463,74;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE GUADALUPE, CALLE, DE LA;8;1
447147,99;4470035,06;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;15;2
447009,47;4469780,26;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;S/N;1
447096,03;4469925,6;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;20;1
446901,74;4469664,43;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;45;1
446946,99;4469736,56;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;40;1
447156,66;4470080,17;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;10;1
447116,77;4469959,43;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;23;1
447291,53;4469972,23;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE QUEIJA, CALLE, DE LA;Fte 7;1
446876,84;4470066,78;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE TORNAVACAS, CALLE, DE LA;Fte 15;1
446820,54;4470092,44;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE TORNAVACAS, CALLE, DE LA;Fte 8;1
446853,86;4470113,87;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE TORNAVACAS, CALLE, DE LA;11;1
446792,4;4470183,8;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE TORNAVACAS, CALLE, DE LA;5;1
447627,66;4469405,82;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DE TORTEJADA, CALLE, DE LA;1;1
447553,89;4469460,58;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DEL BREZO, CALLE, DE LA;2;1
447386,16;4469430,42;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DEL BREZO, CALLE, DE LA;38;1
447718,13;4470227,85;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA DEL TORCAL, CALLE, DE LA;8;1
447328,24;4469829,85;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA ESPULA, CALLE, DE LA;22;1
447265,55;4469894,28;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA ESPULA, CALLE, DE LA;Fte 7;1
447230,41;4469937,52;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA ESPULA, CALLE, DE LA;3;1
447092,11;4470415,24;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;15B;1
446936,98;4470466,83;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;5;1
447057,08;4470422,91;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;15;1
447661,65;4470404,7;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;62;1
447443,13;4469550,39;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA MONTILLA, CALLE, DE LA;10;2
446977,82;4470043,35;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;Fte 37;1
446759,1;4470033,85;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;21;1
446831,5;4470039,19;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;27;1
447085,85;4470115,26;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;54;1
446897,15;4470024,93;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;38;1
446938,33;4470046,38;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;33;1
449432,1;4468428,51;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SILVINA OCAMPO, CALLE, DE;8;1
447654,76;4469817,87;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SUERTE, CAMINO, DE LA;22;1
447489,54;4469905,03;18  VILLA DE VALLECAS;18-01 CASCO HISTrRICO DE VALLECAS;SUERTE, CAMINO, DE LA;6;1
